Date,KO,PG
2013-10-17,26.089820861816406,55.805538177490234
2013-10-18,26.24547576904297,55.798519134521484
2013-10-21,26.27254295349121,55.48933792114258
2013-10-22,26.455270767211914,56.48009490966797
2013-10-23,26.455270767211914,56.85249328613281
2013-10-24,26.259021759033203,56.64171600341797
2013-10-25,26.4146728515625,56.21308517456055
2013-10-28,26.807201385498047,57.126556396484375
2013-10-29,26.935800552368164,57.941619873046875
2013-10-30,26.813976287841797,57.2811279296875
2013-10-31,26.780126571655273,56.74007034301758
2013-11-01,26.807201385498047,57.02113342285156
2013-11-04,26.73952293395996,57.147621154785156
2013-11-05,26.73276138305664,57.217891693115234
2013-11-06,27.104990005493164,58.18757247924805
2013-11-07,26.956098556518555,57.8432731628418
2013-11-08,27.104990005493164,57.97676086425781
2013-11-11,26.983173370361328,57.801109313964844
2013-11-12,26.989938735961914,58.1805419921875
2013-11-13,27.152360916137695,58.67240905761719
2013-11-14,27.213272094726562,59.248592376708984
2013-11-15,27.220035552978516,59.61397933959961
2013-11-18,27.186195373535156,59.424251556396484
2013-11-19,27.16590118408203,59.26262283325195
2013-11-20,27.111759185791016,59.50858688354492
2013-11-21,27.362171173095703,59.494510650634766
2013-11-22,27.362171173095703,59.691261291503906
2013-11-25,27.321556091308594,60.014503479003906
2013-11-26,27.24033546447754,59.473472595214844
2013-11-27,27.390274047851562,59.220481872558594
2013-11-29,27.390274047851562,59.178321838378906
2013-12-02,27.315303802490234,58.55997085571289
2013-12-03,27.499309539794922,58.904258728027344
2013-12-04,27.512943267822266,58.567012786865234
2013-12-05,27.144935607910156,58.10325622558594
2013-12-06,27.574283599853516,59.38910675048828
2013-12-09,27.533395767211914,59.571807861328125
2013-12-10,27.158544540405273,58.777774810791016
2013-12-11,27.349380493164062,59.03779602050781
2013-12-12,26.722389221191406,57.829200744628906
2013-12-13,26.73601531982422,57.87838363647461
2013-12-16,26.763280868530273,57.400577545166016
2013-12-17,26.647422790527344,56.85249328613281
2013-12-18,27.2744140625,57.88542175292969
2013-12-19,27.16537094116211,57.548133850097656
2013-12-20,27.28804588317871,57.50599670410156
2013-12-23,27.369834899902344,57.1335563659668
2013-12-24,27.390274047851562,57.1335563659668
2013-12-26,27.594730377197266,57.44978332519531
2013-12-27,27.71059226989746,57.625457763671875
2013-12-30,28.00364112854004,57.618408203125
2013-12-31,28.153579711914062,57.20384216308594
2014-01-02,27.71059226989746,56.592533111572266
2014-01-03,27.574283599853516,56.529258728027344
2014-01-06,27.44479751586914,56.66278076171875
2014-01-07,27.526575088500977,57.21086120605469
2014-01-08,27.219892501831055,56.38169479370117
2014-01-09,27.07677459716797,56.50819396972656
2014-01-10,27.349380493164062,56.423866271972656
2014-01-13,26.940471649169922,56.220123291015625
2014-01-14,27.049518585205078,56.82440185546875
2014-01-15,27.097225189208984,56.7681884765625
2014-01-16,27.06314468383789,56.60657501220703
2014-01-17,26.770095825195312,56.128787994384766
2014-01-21,27.20627212524414,56.33955001831055
2014-01-22,27.192644119262695,56.09318161010742
2014-01-23,26.742835998535156,55.39225769042969
2014-01-24,26.470233917236328,56.05778884887695
2014-01-27,26.395252227783203,55.55510711669922
2014-01-28,26.49066734313965,56.008235931396484
2014-01-29,25.82959747314453,54.967498779296875
2014-01-30,26.013599395751953,54.42234802246094
2014-01-31,25.775075912475586,54.2453498840332
2014-02-03,25.3525333404541,53.593997955322266
2014-02-04,25.543352127075195,53.87012481689453
2014-02-05,25.63195037841797,54.1250114440918
2014-02-06,25.91819190979004,54.443603515625
2014-02-07,25.863666534423828,54.73385238647461
2014-02-10,26.286218643188477,55.243621826171875
2014-02-11,26.33392333984375,55.81705856323242
2014-02-12,26.245317459106445,54.86129379272461
2014-02-13,26.340734481811523,55.08078384399414
2014-02-14,26.531553268432617,56.213539123535156
2014-02-18,25.53654670715332,55.20111846923828
2014-02-19,25.284385681152344,55.32149124145508
2014-02-20,25.420682907104492,55.165714263916016
2014-02-21,25.338891983032227,55.20111846923828
2014-02-24,25.556989669799805,55.12324142456055
2014-02-25,25.74100112915039,55.30732727050781
2014-02-26,25.80914878845215,55.12324142456055
2014-02-27,25.945457458496094,55.356895446777344
2014-02-28,26.0340576171875,55.68963623046875
2014-03-03,25.979522705078125,54.85422897338867
2014-03-04,26.109018325805664,55.54094314575195
2014-03-05,26.136281967163086,55.09493637084961
2014-03-06,26.21805763244629,55.26484298706055
2014-03-07,26.2725887298584,55.491397857666016
2014-03-10,26.340734481811523,55.597572326660156
2014-03-11,26.442964553833008,55.89494323730469
2014-03-12,26.42578887939453,56.100257873535156
2014-03-13,26.08233070373535,56.06488037109375
2014-03-14,26.219711303710938,55.91619110107422
2014-03-17,26.28839683532715,56.525054931640625
2014-03-18,26.377710342407227,56.4754753112793
2014-03-19,26.19911003112793,55.77458953857422
2014-03-20,26.41205596923828,55.44892501831055
2014-03-21,26.405183792114258,55.13740921020508
2014-03-24,26.377710342407227,56.14272689819336
2014-03-25,26.528825759887695,56.50381851196289
2014-03-26,26.52195930480957,56.284339904785156
2014-03-27,26.66621208190918,56.390541076660156
2014-03-28,26.755508422851562,56.46840286254883
2014-03-31,26.556306838989258,57.06312561035156
2014-04-01,26.384572982788086,56.8790283203125
2014-04-02,26.329620361328125,56.730384826660156
2014-04-03,26.151025772094727,56.70912170410156
2014-04-04,26.25406265258789,56.4754753112793
2014-04-07,26.528825759887695,56.985233306884766
2014-04-08,26.72117042541504,57.5941047668457
2014-04-09,26.78298568725586,57.69322204589844
2014-04-10,26.71429443359375,57.41002655029297
2014-04-11,26.535703659057617,57.176395416259766
2014-04-14,26.604385375976562,57.2118034362793
2014-04-15,27.600425720214844,57.2330207824707
2014-04-16,27.882068634033203,57.80648422241211
2014-04-17,27.971364974975586,57.88436508178711
2014-04-21,27.99197006225586,57.74277114868164
2014-04-22,27.9644832611084,57.52329635620117
2014-04-23,27.978229522705078,57.347755432128906
2014-04-24,27.957624435424805,57.911529541015625
2014-04-25,28.170564651489258,58.097068786621094
2014-04-28,28.184303283691406,59.18894958496094
2014-04-29,27.868322372436523,58.83210754394531
2014-04-30,28.01944923400879,58.91060256958008
2014-05-01,28.0125789642334,58.76074981689453
2014-05-02,28.129348754882812,58.46099853515625
2014-05-05,27.998838424682617,58.304012298583984
2014-05-06,27.813365936279297,57.89724349975586
2014-05-07,28.101871490478516,58.58234405517578
2014-05-08,27.978229522705078,58.632286071777344
2014-05-09,28.074392318725586,58.796424865722656
2014-05-12,28.040050506591797,58.32544708251953
2014-05-13,28.239255905151367,58.23978805541992
2014-05-14,28.0881404876709,57.92578887939453
2014-05-15,27.8339786529541,57.46906280517578
2014-05-16,28.0881404876709,57.32633590698242
2014-05-19,27.9644832611084,57.04090118408203
2014-05-20,27.87518882751465,57.25497817993164
2014-05-21,28.074392318725586,57.440521240234375
2014-05-22,27.87518882751465,57.554725646972656
2014-05-23,27.87518882751465,57.461917877197266
2014-05-27,28.00571060180664,57.14792251586914
2014-05-28,27.87518882751465,57.16219711303711
2014-05-29,27.930147171020508,57.37628173828125
2014-05-30,28.101871490478516,57.65462875366211
2014-06-02,28.067527770996094,57.347755432128906
2014-06-03,28.081270217895508,57.04090118408203
2014-06-04,28.01944923400879,56.990928649902344
2014-06-05,28.0881404876709,57.16933822631836
2014-06-06,28.156827926635742,57.11223602294922
2014-06-09,28.101871490478516,57.15504837036133
2014-06-10,28.211774826049805,57.197879791259766
2014-06-11,28.067527770996094,57.133670806884766
2014-06-12,27.974092483520508,56.9195556640625
2014-06-13,27.93948745727539,56.83393478393555
2014-06-16,28.14019775390625,56.8696174621582
2014-06-17,28.320148468017578,56.79111862182617
2014-06-18,28.76308250427246,56.940975189208984
2014-06-19,28.922260284423828,57.26211929321289
2014-06-20,28.85304069519043,57.04090118408203
2014-06-23,28.880733489990234,56.74829864501953
2014-06-24,28.963781356811523,56.38433837890625
2014-06-25,29.039913177490234,56.60558319091797
2014-06-26,29.08836555480957,56.10602569580078
2014-06-27,29.199085235595703,56.39147186279297
2014-06-30,29.316743850708008,56.084617614746094
2014-07-01,29.268299102783203,56.5770263671875
2014-07-02,29.268299102783203,56.7768440246582
2014-07-03,29.226768493652344,57.076568603515625
2014-07-07,29.164487838745117,57.226436614990234
2014-07-08,29.02606964111328,57.490482330322266
2014-07-09,29.032987594604492,58.28261184692383
2014-07-10,29.247528076171875,58.23978805541992
2014-07-11,29.04683494567871,57.918663024902344
2014-07-14,29.330585479736328,58.0328254699707
2014-07-15,29.136802673339844,57.99000930786133
2014-07-16,29.15064239501953,58.22308349609375
2014-07-17,29.0814266204834,57.83465576171875
2014-07-18,29.36518669128418,57.942543029785156
2014-07-21,29.34443473815918,57.74831008911133
2014-07-22,28.506999969482422,57.61883544921875
2014-07-23,28.244028091430664,57.539703369140625
2014-07-24,28.35474395751953,57.73394012451172
2014-07-25,28.375505447387695,57.23041534423828
2014-07-28,28.154041290283203,57.01460647583008
2014-07-29,27.925642013549805,56.5758056640625
2014-07-30,27.42043113708496,56.22331619262695
2014-07-31,27.192047119140625,55.61909103393555
2014-08-01,27.192047119140625,57.295135498046875
2014-08-04,27.268171310424805,56.98582077026367
2014-08-05,27.115907669067383,57.12248992919922
2014-08-06,27.62806510925293,58.33098602294922
2014-08-07,27.233564376831055,57.64762878417969
2014-08-08,27.302780151367188,58.23026657104492
2014-08-11,27.385828018188477,58.61151885986328
2014-08-12,27.46196174621582,58.56837463378906
2014-08-13,27.641889572143555,58.61151885986328
2014-08-14,27.808000564575195,58.94960021972656
2014-08-15,28.292461395263672,58.827308654785156
2014-08-18,28.617740631103516,59.30207061767578
2014-08-19,28.555442810058594,59.481937408447266
2014-08-20,28.548534393310547,59.568241119384766
2014-08-21,28.659263610839844,59.90633010864258
2014-08-22,28.458560943603516,59.98543930053711
2014-08-25,28.659263610839844,60.093360900878906
2014-08-26,28.790761947631836,59.97827911376953
2014-08-27,28.790761947631836,59.927913665771484
2014-08-28,28.81151580810547,59.72650146484375
2014-08-29,28.873809814453125,59.7840461730957
2014-09-02,28.818439483642578,59.69052505493164
2014-09-03,28.91533851623535,59.63296890258789
2014-09-04,28.977630615234375,60.208438873291016
2014-09-05,28.956865310668945,60.2587776184082
2014-09-08,28.91533851623535,59.93510437011719
2014-09-09,29.02606964111328,59.697731018066406
2014-09-10,29.18524742126465,60.16527557373047
2014-09-11,29.2445011138916,60.05738067626953
2014-09-12,28.902915954589844,59.89195251464844
2014-09-15,28.9307861328125,60.33076858520508
2014-09-16,29.02838706970215,60.48179244995117
2014-09-17,29.007474899291992,60.53934860229492
2014-09-18,29.132972717285156,60.560935974121094
2014-09-19,29.314210891723633,60.76234436035156
2014-09-22,29.432737350463867,61.00690460205078
2014-09-23,29.202667236328125,60.740760803222656
2014-09-24,29.467588424682617,61.316219329833984
2014-09-25,29.125993728637695,60.6616325378418
2014-09-26,29.418777465820312,60.84144973754883
2014-09-29,29.453636169433594,60.740760803222656
2014-09-30,29.739465713500977,60.23722839355469
2014-10-01,29.795230865478516,59.80562973022461
2014-10-02,29.739465713500977,59.74088668823242
2014-10-03,29.976482391357422,60.27317428588867
2014-10-06,30.394765853881836,60.114933013916016
2014-10-07,30.617839813232422,59.82000732421875
2014-10-08,31.057039260864258,60.553741455078125
2014-10-09,30.58298110961914,60.17966842651367
2014-10-10,31.001266479492188,60.92060470581055
2014-10-13,30.722410202026367,59.97108459472656
2014-10-14,30.422645568847656,60.10054016113281
2014-10-15,30.13681983947754,59.66893768310547
