date,CAT,HON
2020-03-30,98.87962341308594,109.02898406982422
2020-03-31,102.71228790283203,110.71717071533203
2020-04-01,98.56096649169922,107.34077453613281
2020-04-02,103.33190155029297,109.90617370605469
2020-04-03,101.49964904785156,105.47052764892578
2020-04-06,106.59810638427734,110.89096069335938
2020-04-07,107.91695404052734,111.9171142578125
2020-04-08,112.76753997802734,115.23555755615234
2020-04-09,110.66976165771484,118.6947021484375
2020-04-13,101.03053283691406,114.15147399902344
2020-04-14,103.10176086425781,116.34446716308594
2020-04-15,98.72029113769531,111.58609771728516
2020-04-16,100.21620178222656,109.50895690917969
2020-04-17,103.88753509521484,114.46595001220703
2020-04-20,102.36896514892578,112.29778289794922
2020-04-21,98.12592315673828,109.2358627319336
2020-04-22,98.83161163330078,110.08821868896484
2020-04-23,100.8593521118164,111.45367431640625
2020-04-24,101.8687515258789,112.14881896972656
2020-04-27,102.90494537353516,115.75691986083984
2020-04-28,103.13717651367188,118.14024353027344
2020-04-29,107.2462387084961,120.95390319824219
2020-04-30,103.95899200439453,117.42854309082031
2020-05-01,99.04598999023438,113.5804672241211
2020-05-04,96.22327423095703,111.88397979736328
2020-05-05,97.28624725341797,111.61090850830078
2020-05-06,96.17860412597656,110.09650421142578
2020-05-07,95.83914184570312,109.8896484375
2020-05-08,100.14472961425781,113.29910278320312
2020-05-11,97.01826477050781,111.1226577758789
2020-05-12,93.79356384277344,105.58638000488281
2020-05-13,93.32905578613281,101.76313781738281
2020-05-14,94.8565673828125,105.9146957397461
2020-05-15,96.40193176269531,104.54750061035156
2020-05-18,102.74413299560547,113.40917205810547
2020-05-19,100.11792755126953,109.99954986572266
2020-05-20,103.34265899658203,113.4008560180664
2020-05-21,101.88660430908203,114.78469848632812
2020-05-22,100.46629333496094,116.02681732177734
2020-05-26,104.87907409667969,120.82865905761719
2020-05-27,109.3543472290039,123.87141418457031
2020-05-28,107.85365295410156,123.01276397705078
2020-05-29,107.30878448486328,121.58724975585938
2020-06-01,107.63926696777344,121.86237335205078
2020-06-02,110.1583023071289,123.6713638305664
2020-06-03,113.52591705322266,127.83959197998047
2020-06-04,115.19638061523438,129.97369384765625
2020-06-05,120.69891357421875,134.52540588378906
2020-06-08,123.02139282226562,135.81759643554688
2020-06-09,119.86815643310547,131.79937744140625
2020-06-10,118.30494689941406,128.48146057128906
2020-06-11,108.57722473144531,119.5781478881836
2020-06-12,110.00647735595703,120.47013092041016
2020-06-15,110.41736602783203,122.23751068115234
2020-06-16,116.2236328125,124.30491638183594
2020-06-17,114.54426574707031,123.66301727294922
2020-06-18,113.9725570678711,123.57130432128906
2020-06-19,113.85646057128906,121.18705749511719
2020-06-22,112.36468505859375,120.82865905761719
2020-06-23,112.77559661865234,120.76189422607422
2020-06-24,109.03277587890625,115.33487701416016
2020-06-25,111.39996337890625,118.76119232177734
2020-06-26,109.32755279541016,115.21817779541016
2020-06-29,111.88231658935547,119.41144561767578
2020-06-30,112.99890899658203,120.53685760498047
2020-07-01,112.60588073730469,120.1366958618164
2020-07-02,114.08870697021484,120.89527893066406
2020-07-06,115.61618041992188,122.72932434082031
2020-07-07,113.62419891357422,120.85362243652344
2020-07-08,114.45494842529297,121.37046813964844
2020-07-09,112.31108856201172,117.85246276855469
2020-07-10,114.34774780273438,118.7528305053711
2020-07-13,116.6345443725586,119.61985778808594
2020-07-14,122.27108001708984,123.46295166015625
2020-07-15,123.59313201904297,126.65582275390625
2020-07-16,123.77178955078125,127.614501953125
2020-07-17,123.20480346679688,129.215087890625
2020-07-20,121.16188049316406,127.87293243408203
2020-07-21,122.27783966064453,129.0150146484375
2020-07-22,123.27680969238281,128.88998413085938
2020-07-23,122.93480682373047,128.15638732910156
2020-07-24,123.81673431396484,124.57171630859375
2020-07-27,125.89569091796875,125.6804428100586
2020-07-28,124.22172546386719,126.72250366210938
2020-07-29,126.4716567993164,128.86497497558594
2020-07-30,123.05177307128906,124.34658813476562
2020-07-31,119.58695220947266,124.52167510986328
2020-08-03,118.59698486328125,123.82138061523438
2020-08-04,118.36298370361328,122.82102966308594
2020-08-05,121.46788024902344,125.73046112060547
2020-08-06,120.94588470458984,127.19763946533203
2020-08-07,121.42288208007812,129.30682373046875
2020-08-10,127.81257629394531,132.9081573486328
2020-08-11,128.27159118652344,133.6167449951172
2020-08-12,128.30758666992188,133.4416961669922
2020-08-13,126.59764862060547,133.28237915039062
2020-08-14,125.95869445800781,134.37228393554688
2020-08-17,124.84271240234375,133.0979766845703
2020-08-18,124.52774047851562,131.94102478027344
2020-08-19,124.2127685546875,131.49668884277344
2020-08-20,123.7267837524414,130.9265594482422
2020-08-21,124.58171081542969,132.0416259765625
2020-08-24,127.50659942626953,133.60935974121094
2020-08-25,127.02964782714844,137.935302734375
2020-08-26,127.64159393310547,138.58917236328125
2020-08-27,129.0275421142578,139.1593017578125
2020-08-28,129.2615203857422,141.1630096435547
2020-08-31,128.07357788085938,138.79039001464844
2020-09-01,131.43943786621094,140.8192596435547
2020-09-02,134.3373260498047,144.5918731689453
2020-09-03,132.0784149169922,139.41917419433594
2020-09-04,133.35638427734375,139.74615478515625
2020-09-08,133.66233825683594,137.71730041503906
2020-09-09,137.41519165039062,138.95809936523438
2020-09-10,134.8682861328125,137.71730041503906
2020-09-11,138.441162109375,139.54495239257812
2020-09-14,138.1531219482422,141.2384490966797
2020-09-15,133.73435974121094,141.095947265625
2020-09-16,135.9932403564453,142.52110290527344
2020-09-17,138.47714233398438,142.80616760253906
2020-09-18,137.1452178955078,141.43125915527344
2020-09-21,130.79151916503906,135.2860870361328
2020-09-22,132.42941284179688,136.3843231201172
2020-09-23,129.9365234375,133.1231231689453
2020-09-24,130.62049865722656,133.0979766845703
2020-09-25,131.3134307861328,135.38665771484375
2020-09-28,132.90640258789062,138.02749633789062
2020-09-29,132.6634063720703,137.9185333251953
2020-09-30,134.22930908203125,138.0023651123047
2020-10-01,132.03341674804688,137.22268676757812
2020-10-02,134.9403076171875,138.84075927734375
2020-10-05,138.13516235351562,141.447998046875
2020-10-06,136.3712158203125,139.91378784179688
2020-10-07,139.287109375,143.82058715820312
2020-10-08,140.9880828857422,145.69012451171875
2020-10-09,143.03994750976562,146.19313049316406
2020-10-12,146.34280395507812,147.01473999023438
2020-10-13,145.90184020996094,143.82058715820312
2020-10-14,147.24278259277344,145.43023681640625
2020-10-15,148.5297393798828,144.70921325683594
2020-10-16,151.8685760498047,146.59555053710938
2020-10-19,150.7706298828125,143.85406494140625
2020-10-20,152.08456420898438,145.25418090820312
2020-10-21,150.65365600585938,144.92723083496094
2020-10-22,152.6875762939453,148.2638702392578
2020-10-23,152.65135192871094,147.16563415527344
2020-10-26,147.7709197998047,142.66360473632812
2020-10-27,142.9810333251953,139.7964324951172
2020-10-28,136.8692169189453,135.11000061035156
2020-10-29,140.04736328125,137.99395751953125
2020-10-30,142.20230102539062,138.28738403320312
2020-11-02,147.8342742919922,145.54759216308594
2020-11-03,151.83644104003906,150.24237060546875
2020-11-04,140.55441284179688,149.9909210205078
2020-11-05,147.67127990722656,153.65447998046875
2020-11-06,146.04148864746094,154.4844970703125
2020-11-09,154.67051696777344,165.14842224121094
2020-11-10,156.01058959960938,169.33184814453125
2020-11-11,153.4390869140625,167.07664489746094
2020-11-12,153.14027404785156,166.13330078125
2020-11-13,155.47637939453125,169.75515747070312
2020-11-16,156.81646728515625,175.69326782226562
