date,XLB
2009-08-31,10.389410972595215
2009-09-01,10.082710266113281
2009-09-02,10.176814079284668
2009-09-03,10.32319164276123
2009-09-04,10.466086387634277
2009-09-08,10.60898208618164
2009-09-09,10.657772064208984
2009-09-10,10.717024803161621
2009-09-11,10.730961799621582
2009-09-14,10.866888046264648
2009-09-15,11.107366561889648
2009-09-16,11.260708808898926
2009-09-17,11.208436965942383
2009-09-18,11.202481269836426
2009-09-21,11.090497970581055
2009-09-22,11.212984085083008
2009-09-23,11.034500122070312
2009-09-24,10.793022155761719
2009-09-25,10.688033103942871
2009-09-28,10.891016006469727
2009-09-29,10.901510238647461
2009-09-30,10.828020095825195
2009-10-01,10.404556274414062
2009-10-02,10.362558364868164
2009-10-05,10.537546157836914
2009-10-06,10.758028030395508
2009-10-07,10.761531829833984
2009-10-08,11.013505935668945
2009-10-09,11.023999214172363
2009-10-12,11.052000045776367
2009-10-13,11.111494064331055
2009-10-14,11.349471092224121
2009-10-15,11.37047290802002
2009-10-16,11.212984085083008
2009-10-19,11.384467124938965
2009-10-20,11.265481948852539
2009-10-21,11.132493019104004
2009-10-22,11.265481948852539
2009-10-23,11.041502952575684
2009-10-26,10.758028030395508
2009-10-27,10.670534133911133
2009-10-28,10.341564178466797
2009-10-29,10.649535179138184
2009-10-30,10.26806926727295
2009-11-02,10.359063148498535
2009-11-03,10.4640531539917
2009-11-04,10.4640531539917
2009-11-05,10.649535179138184
2009-11-06,10.74052906036377
2009-11-09,11.090497970581055
2009-11-10,11.104496002197266
2009-11-11,11.212984085083008
2009-11-12,11.16048812866211
2009-11-13,11.202481269836426
2009-11-16,11.433464050292969
2009-11-17,11.56645393371582
2009-11-18,11.56645393371582
2009-11-19,11.391468048095703
2009-11-20,11.352971076965332
2009-11-23,11.468460083007812
2009-11-24,11.454460144042969
2009-11-25,11.639945983886719
2009-11-27,11.3214750289917
2009-11-30,11.373967170715332
2009-12-01,11.594451904296875
2009-12-02,11.706441879272461
2009-12-03,11.517457008361816
2009-12-04,11.391468048095703
2009-12-07,11.405470848083496
2009-12-08,11.22348403930664
2009-12-09,11.363471984863281
2009-12-10,11.3214750289917
2009-12-11,11.352971076965332
2009-12-14,11.517457008361816
2009-12-15,11.405470848083496
2009-12-16,11.52095890045166
2009-12-17,11.265481948852539
2009-12-18,11.257387161254883
2009-12-21,11.422781944274902
2009-12-22,11.489641189575195
2009-12-23,11.665596008300781
2009-12-24,11.757086753845215
2009-12-28,11.767643928527832
2009-12-29,11.785237312316895
2009-12-30,11.771166801452637
2009-12-31,11.60928726196289
2010-01-04,11.971748352050781
2010-01-05,12.010462760925293
2010-01-06,12.214560508728027
2010-01-07,12.119547843933105
2010-01-08,12.288461685180664
2010-01-11,12.221603393554688
2010-01-12,11.98934555053711
2010-01-13,12.130106925964355
2010-01-14,11.982303619384766
2010-01-15,11.894330024719238
2010-01-19,12.084358215332031
2010-01-20,11.869699478149414
2010-01-21,11.355920791625977
2010-01-22,11.130698204040527
2010-01-25,11.229233741760254
2010-01-26,11.070878028869629
2010-01-27,10.97586441040039
2010-01-28,10.778800010681152
2010-01-29,10.606371879577637
2010-02-01,11.02864933013916
2010-02-02,11.063838005065918
2010-02-03,10.937153816223145
2010-02-04,10.528944969177246
2010-02-05,10.726012229919434
2010-02-08,10.553583145141602
2010-02-09,10.810467720031738
2010-02-10,10.736568450927734
2010-02-11,10.91955852508545
2010-02-12,10.898446083068848
2010-02-16,11.172931671142578
2010-02-17,11.17996883392334
2010-02-18,11.299612998962402
2010-02-19,11.362964630126953
2010-02-22,11.313690185546875
2010-02-23,11.134220123291016
2010-02-24,11.106067657470703
2010-02-25,11.081432342529297
2010-02-26,11.084952354431152
2010-03-01,11.253867149353027
2010-03-02,11.348882675170898
2010-03-03,11.44741153717041
2010-03-04,11.524832725524902
2010-03-05,11.672632217407227
2010-03-08,11.672632217407227
2010-03-09,11.598735809326172
2010-03-10,11.602252006530762
2010-03-11,11.669111251831055
2010-03-12,11.714859008789062
2010-03-15,11.71134090423584
2010-03-16,11.88377571105957
2010-03-17,11.950631141662598
2010-03-18,11.866180419921875
2010-03-19,11.736750602722168
2010-03-22,11.909561157226562
2010-03-23,12.064732551574707
2010-03-24,12.029463768005371
2010-03-25,11.789649963378906
2010-03-26,11.877816200256348
2010-03-29,12.004777908325195
2010-03-30,12.022409439086914
2010-03-31,11.962458610534668
2010-04-01,12.170526504516602
2010-04-05,12.318650245666504
2010-04-06,12.339808464050293
2010-04-07,12.262219429016113
2010-04-08,12.290435791015625
2010-04-09,12.311600685119629
2010-04-12,12.272801399230957
2010-04-13,12.226958274841309
2010-04-14,12.318650245666504
2010-04-15,12.318650245666504
2010-04-16,12.107050895690918
2010-04-19,12.110579490661621
2010-04-20,12.149369239807129
2010-04-21,12.117631912231445
2010-04-22,12.237541198730469
2010-04-23,12.346864700317383
2010-04-26,12.399763107299805
2010-04-27,11.948348999023438
2010-04-28,12.092948913574219
2010-04-29,12.202266693115234
2010-04-30,11.987142562866211
2010-05-03,11.980087280273438
2010-05-04,11.563943862915039
2010-05-05,11.479304313659668
2010-05-06,11.101944923400879
2010-05-07,10.978516578674316
2010-05-10,11.500462532043457
2010-05-11,11.355871200561523
2010-05-12,11.592157363891602
2010-05-13,11.419353485107422
2010-05-14,11.140742301940918
2010-05-17,11.140742301940918
2010-05-18,10.950303077697754
2010-05-19,10.950303077697754
2010-05-20,10.453042984008789
2010-05-21,10.710490226745605
2010-05-24,10.527105331420898
2010-05-25,10.703436851501465
2010-05-26,10.618794441223145
2010-05-27,11.038470268249512
2010-05-28,10.844503402709961
2010-06-01,10.495361328125
2010-06-02,10.819819450378418
2010-06-03,10.68932819366455
2010-06-04,10.266129493713379
2010-06-07,10.082743644714355
2010-06-08,10.311978340148926
2010-06-09,10.326081275939941
2010-06-10,10.696383476257324
2010-06-11,10.816289901733398
2010-06-14,10.710490226745605
2010-06-15,10.974991798400879
2010-06-16,10.960884094238281
2010-06-17,10.90092945098877
2010-06-18,10.963272094726562
2010-06-21,11.030573844909668
2010-06-22,10.75782585144043
2010-06-23,10.779077529907227
2010-06-24,10.50632381439209
2010-06-25,10.662184715270996
2010-06-28,10.54174518585205
2010-06-29,10.15209674835205
2010-06-30,10.049373626708984
2010-07-01,9.992697715759277
2010-07-02,9.936019897460938
2010-07-06,9.946650505065918
2010-07-07,10.343379974365234
2010-07-08,10.513406753540039
2010-07-09,10.76490592956543
2010-07-12,10.62321662902832
2010-07-13,10.910140037536621
2010-07-14,10.874716758728027
2010-07-15,10.864091873168945
2010-07-16,10.566543579101562
2010-07-19,10.577167510986328
2010-07-20,10.89597225189209
2010-07-21,10.860549926757812
2010-07-22,11.094339370727539
2010-07-23,11.338748931884766
2010-07-26,11.406050682067871
2010-07-27,11.313955307006836
2010-07-28,11.278533935546875
2010-07-29,11.267905235290527
2010-07-30,11.338748931884766
2010-08-02,11.64338493347168
2010-08-03,11.430855751037598
2010-08-04,11.53711986541748
2010-08-05,11.561915397644043
2010-08-06,11.508785247802734
2010-08-09,11.579627990722656
2010-08-10,11.455650329589844
2010-08-11,11.069540023803711
2010-08-12,11.140385627746582
2010-08-13,11.087251663208008
2010-08-16,11.13684368133545
2010-08-17,11.398975372314453
2010-08-18,11.441479682922363
2010-08-19,11.179349899291992
2010-08-20,11.15455436706543
2010-08-23,11.030573844909668
2010-08-24,10.775534629821777
2010-08-25,10.807413101196289
2010-08-26,10.793248176574707
2010-08-27,11.115591049194336
2010-08-30,10.949106216430664
2010-08-31,10.995152473449707
2010-09-01,11.324584007263184
2010-09-02,11.459192276000977
2010-09-03,11.593796730041504
2010-09-07,11.480443000793457
2010-09-08,11.569002151489258
2010-09-09,11.530035018920898
2010-09-10,11.625673294067383
2010-09-13,11.81341552734375
2010-09-14,11.79216480255127
2010-09-15,11.770907402038574
2010-09-16,11.827584266662598
2010-09-17,11.829754829406738
2010-09-20,11.905654907226562
2010-09-21,11.851435661315918
2010-09-22,11.880355834960938
2010-09-23,11.768309593200684
2010-09-24,12.05745792388916
2010-09-27,11.988783836364746
2010-09-28,11.988783836364746
2010-09-29,11.89481258392334
2010-09-30,11.847826957702637
2010-10-01,12.003240585327148
2010-10-04,11.811674118041992
2010-10-05,12.144200325012207
