date,BRK-B,JPM,NVDA,GOOGL,PEP,WMT,^GSPC
2014-10-02,137.63999938964844,43.29296112060547,0.4340931177139282,28.805923461914062,64.84571075439453,20.40998649597168,1946.1700439453125
2014-10-03,139.5,44.367191314697266,0.4350477159023285,29.072216033935547,65.49009704589844,20.701828002929688,1967.9000244140625
2014-10-06,139.16000366210938,44.278892517089844,0.43242257833480835,29.148090362548828,65.3990249633789,20.709857940673828,1964.8199462890625
2014-10-07,136.72000122070312,43.60934066772461,0.4278883934020996,28.469696044921875,65.20992279052734,20.69647979736328,1935.0999755859375
2014-10-08,139.94000244140625,44.44076919555664,0.4357636868953705,28.9477481842041,65.79828643798828,20.94816017150879,1968.8900146484375
2014-10-09,137.08999633789062,43.46953582763672,0.42741110920906067,28.306547164916992,65.53911590576172,20.846412658691406,1928.2099609375
2014-10-10,136.75999450683594,43.05752182006836,0.40211477875709534,27.53194808959961,66.29560089111328,20.96153450012207,1906.1300048828125
2014-10-13,136.3800048828125,42.79263687133789,0.4006829559803009,27.01422691345215,65.79828643798828,20.766090393066406,1874.739990234375
2014-10-14,137.38999938964844,42.66754913330078,0.4099901616573334,27.209611892700195,65.14690399169922,20.878543853759766,1877.699951171875
2014-10-15,135.63999938964844,40.8575553894043,0.4161949157714844,26.814878463745117,64.27835083007812,20.134214401245117,1862.489990234375
2014-10-16,134.6999969482422,40.52644348144531,0.4164334535598755,26.62593650817871,63.5919303894043,19.76473045349121,1862.760009765625
2014-10-17,137.08999633789062,41.35050964355469,0.4157174527645111,25.934152603149414,64.09623718261719,19.839702606201172,1886.760009765625
2014-10-20,137.22999572753906,41.666893005371094,0.4192972481250763,26.400794982910156,65.52513122558594,20.118148803710938,1904.010009765625
2014-10-21,138.97000122070312,42.62339782714844,0.43719545006752014,26.680984497070312,65.65119934082031,20.353761672973633,1941.280029296875
2014-10-22,137.64999389648438,42.27022933959961,0.4269338548183441,26.912073135375977,66.1624984741211,20.356435775756836,1927.1099853515625
2014-10-23,138.67999267578125,42.71904754638672,0.4364796578884125,27.45557975769043,65.6722183227539,20.415342330932617,1950.8199462890625
2014-10-24,139.39999389648438,43.219390869140625,0.44101375341415405,27.220027923583984,66.26055908203125,20.450153350830078,1964.5799560546875
2014-10-27,139.52999877929688,43.14580154418945,0.4412524402141571,27.26862335205078,66.27457427978516,20.50636863708496,1961.6300048828125
2014-10-28,140.4600067138672,43.874237060546875,0.4517526924610138,27.717912673950195,66.72283935546875,20.442119598388672,1985.050048828125
2014-10-29,139.99000549316406,43.62405776977539,0.44888901710510254,27.693613052368164,66.32360076904297,20.45282745361328,1982.300048828125
2014-10-30,139.5399932861328,43.697635650634766,0.4460252821445465,27.78386688232422,66.99604034423828,20.468894958496094,1994.6500244140625
2014-10-31,140.16000366210938,44.49962615966797,0.4663099944591522,28.160751342773438,67.3602523803711,20.420698165893555,2018.050048828125
2014-11-03,140.80999755859375,44.79393768310547,0.4741852283477783,27.957433700561523,67.12210083007812,20.423377990722656,2017.81005859375
2014-11-04,142.17999267578125,44.33039855957031,0.4803900420665741,27.97825813293457,67.75251007080078,20.68576431274414,2012.0999755859375
2014-11-05,142.9199981689453,44.99258804321289,0.4803900420665741,27.569637298583984,67.86454772949219,20.803565979003906,2023.5699462890625
