date,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2008-08-28,13.594792366027832,21.403818130493164,12.43201732635498,25.19781494140625,9.141818046569824,17.567501068115234,,10.223979949951172,24.236085891723633,12.290413856506348
2008-08-29,13.503074645996094,21.30393409729004,12.449447631835938,24.921842575073242,8.937536239624023,17.394424438476562,,10.08209228515625,23.971454620361328,12.150975227355957
2008-09-02,13.163369178771973,20.13385009765625,12.623807907104492,24.928926467895508,8.886463165283203,17.586042404174805,,9.958945274353027,23.927339553833008,12.39001178741455
2008-09-03,13.09543514251709,20.056800842285156,12.821417808532715,24.74494171142578,8.768603324890137,17.45623779296875,,9.800993919372559,24.067018508911133,12.453751564025879
2008-09-04,12.630043983459473,19.605894088745117,12.193717002868652,23.895811080932617,8.454319953918457,17.344970703125,,9.67784595489502,23.537738800048828,12.039422988891602
2008-09-05,12.64362907409668,19.525981903076172,12.635431289672852,23.88872718811035,8.454319953918457,17.505693435668945,,9.474383354187012,23.41278076171875,12.063332557678223
2008-09-08,12.619852066040039,19.39185333251953,13.181768417358398,24.270837783813477,8.556458473205566,17.876567840576172,,9.712647438049316,23.8023738861084,12.609126091003418
2008-09-09,12.219009399414062,18.05054473876953,12.339019775390625,23.55615997314453,8.407173156738281,17.783851623535156,,9.407455444335938,23.596548080444336,12.370085716247559
2008-09-10,12.324312210083008,18.761159896850586,12.187901496887207,23.655229568481445,8.367889404296875,17.907474517822266,,9.511862754821777,23.500988006591797,12.242606163024902
2008-09-11,12.53492546081543,19.029417037963867,12.466883659362793,24.200077056884766,8.505389213562012,17.98164939880371,,9.586824417114258,23.596548080444336,12.429849624633789
2008-09-12,12.935771942138672,19.671527862548828,12.292521476745605,24.136396408081055,8.544677734375,18.01874542236328,,9.76618766784668,23.81708526611328,12.429849624633789
2008-09-15,12.399049758911133,18.16469955444336,11.095234870910645,23.166988372802734,8.132177352905273,17.80238914489746,,9.42619514465332,23.15549087524414,12.011537551879883
2008-09-16,12.53492546081543,18.932388305664062,11.926361083984375,23.23774528503418,8.285386085510254,17.80238914489746,,9.284310340881348,23.11874008178711,12.091216087341309
2008-09-17,12.300536155700684,18.535709381103516,10.781386375427246,22.452299118041992,7.825742721557617,17.16571807861328,,8.834548950195312,22.751188278198242,11.61314582824707
2008-09-18,12.297136306762695,19.089353561401367,11.62994384765625,22.9122371673584,8.159677505493164,17.276975631713867,,9.158477783203125,23.045230865478516,11.911943435668945
2008-09-19,13.08067512512207,20.39919090270996,13.132098197937012,23.55683708190918,8.219199180603027,17.239015579223633,,9.45287036895752,23.297779083251953,12.073861122131348
2008-09-22,12.913239479064941,20.041309356689453,12.058295249938965,22.93074607849121,8.006331443786621,17.145662307739258,,9.217896461486816,22.743942260742188,11.578106880187988
2008-09-23,12.61253547668457,19.379947662353516,12.023085594177246,22.425588607788086,8.002386093139648,16.915393829345703,,9.058550834655762,22.204883575439453,11.414196014404297
2008-09-24,12.363092422485352,19.43720817565918,11.888126373291016,22.37579345703125,8.022092819213867,16.884275436401367,,9.142276763916016,22.411640167236328,11.374215126037598
2008-09-25,12.328913688659668,19.912477493286133,12.216721534729004,22.55366325378418,8.160070419311523,17.30124282836914,,9.323230743408203,22.817794799804688,11.578106880187988
2008-09-26,12.04188346862793,19.38280487060547,12.551190376281738,22.461172103881836,8.19948959350586,17.239015579223633,,9.325936317443848,22.773481369018555,11.694051742553711
2008-09-29,11.173934936523438,17.078060150146484,10.896471977233887,21.69989013671875,7.489919185638428,16.59176254272461,,8.837084770202637,22.263957977294922,10.914448738098145
2008-09-30,11.413134574890137,18.12307357788086,11.671021461486816,21.9133358001709,7.824991703033447,17.176782608032227,,8.974822998046875,22.190109252929688,11.154321670532227
2008-10-01,11.225191116333008,17.8253231048584,12.128706932067871,21.39396095275879,7.754034519195557,17.30124282836914,,8.937013626098633,22.337800979614258,11.154321670532227
2008-10-02,10.418755531311035,16.80893325805664,11.524323463439941,20.113311767578125,7.450499534606934,17.08342742919922,,8.807374954223633,22.374717712402344,10.750528335571289
2008-10-03,10.316239356994629,16.6085147857666,11.019699096679688,19.79314422607422,7.344060897827148,16.946510314941406,,8.675034523010254,21.894733428955078,10.374717712402344
2008-10-06,9.807097434997559,15.715254783630371,10.444656372070312,19.273775100708008,6.9380316734313965,16.454856872558594,,8.251004219055176,21.075069427490234,10.082870483398438
2008-10-07,9.301359176635742,14.853479385375977,9.341508865356445,18.633445739746094,6.583244323730469,15.932085037231445,,7.9134016036987305,20.565549850463867,9.435197830200195
2008-10-08,9.602069854736328,15.134055137634277,8.965973854064941,18.348865509033203,6.524111747741699,15.496439933776855,,7.775660037994385,20.19632911682129,9.25129222869873
2008-10-09,8.98698616027832,12.955273628234863,8.032997131347656,17.302997589111328,6.307299613952637,14.562923431396484,,7.2517008781433105,18.645605087280273,8.663592338562012
2008-10-10,8.775126457214355,12.425609588623047,8.8603515625,16.748044967651367,6.267877578735352,14.687390327453613,,6.957311153411865,17.825937271118164,8.847497940063477
2008-10-13,10.008703231811523,14.472684860229492,9.552752494812012,18.54096031188965,7.001103401184082,15.371976852416992,,7.797269821166992,19.97479248046875,9.195323944091797
2008-10-14,9.718249320983887,14.489864349365234,10.168868064880371,18.533842086791992,6.764578342437744,15.403093338012695,,7.732450485229492,20.380937576293945,9.25129222869873
2008-10-15,8.51201343536377,12.396981239318848,9.065725326538086,16.79074478149414,6.256051540374756,14.874092102050781,,7.157175540924072,18.387155532836914,8.17584228515625
2008-10-16,8.570103645324707,12.869386672973633,9.271096229553223,17.13224983215332,6.583244323730469,15.017236709594727,,7.3651347160339355,19.347116470336914,8.71556568145752
2008-10-17,8.799042701721191,13.152831077575684,9.007047653198242,16.76227569580078,6.52017068862915,15.129257202148438,,7.40294885635376,19.273277282714844,8.891478538513184
2008-10-20,9.243269920349121,14.684554100036621,9.452998161315918,17.59469985961914,6.7803449630737305,15.253726959228516,,8.026838302612305,20.04863739013672,8.93945026397705
