date,XOM,CVX
2022-11-15,101.57239532470703,161.43748474121094
2022-11-16,100.48661804199219,158.81048583984375
2022-11-17,100.62010192871094,159.26036071777344
2022-11-18,99.74797821044922,158.3087158203125
2022-11-21,98.76008605957031,156.79473876953125
2022-11-22,101.61688995361328,160.81756591796875
2022-11-23,101.10960388183594,159.39015197753906
2022-11-25,100.75360870361328,158.92295837402344
2022-11-28,97.72769927978516,154.30320739746094
2022-11-29,98.37738037109375,156.6130828857422
2022-11-30,99.08936309814453,158.58554077148438
2022-12-01,98.6087875366211,157.8761444091797
2022-12-02,97.77223205566406,156.6130828857422
2022-12-05,95.09339141845703,152.74598693847656
2022-12-06,92.45018005371094,148.80966186523438
2022-12-07,92.2454833984375,149.2509307861328
2022-12-08,92.9307861328125,150.13330078125
2022-12-09,92.14759063720703,145.34056091308594
2022-12-12,94.41703033447266,146.85450744628906
2022-12-13,95.44938659667969,150.12466430664062
2022-12-14,94.74630737304688,149.08653259277344
2022-12-15,93.83855438232422,147.9705352783203
2022-12-16,93.17997741699219,145.9634552001953
2022-12-19,93.5982437133789,146.9669647216797
2022-12-20,94.95101165771484,149.38064575195312
2022-12-21,96.1702651977539,151.13687133789062
2022-12-22,94.2301254272461,148.87026977539062
2022-12-23,96.72205352783203,153.47268676757812
2022-12-27,98.06592559814453,155.40191650390625
2022-12-28,96.4550552368164,153.10934448242188
2022-12-29,97.18484497070312,154.26861572265625
2022-12-30,98.16381072998047,155.2808074951172
2023-01-03,94.79081726074219,150.52259826660156
2023-01-04,95.06668853759766,148.92218017578125
2023-01-05,97.19374084472656,151.6040496826172
2023-01-06,98.36849212646484,152.74598693847656
2023-01-09,96.53514862060547,151.55209350585938
2023-01-10,97.97691345214844,152.29611206054688
2023-01-11,99.11607360839844,151.56942749023438
2023-01-12,100.76252746582031,153.19589233398438
2023-01-13,100.7002182006836,153.61111450195312
2023-01-17,100.50442504882812,156.14590454101562
2023-01-18,98.43968963623047,153.32562255859375
2023-01-19,99.07157135009766,154.8568878173828
2023-01-20,100.87821197509766,156.50062561035156
2023-01-23,100.35313415527344,156.29298400878906
2023-01-24,101.28759002685547,156.44007873535156
2023-01-25,100.75360870361328,154.92611694335938
2023-01-26,104.8030014038086,162.4613037109375
2023-01-27,102.8895492553711,155.24620056152344
2023-01-30,101.06511688232422,150.7042999267578
2023-01-31,103.24554443359375,150.54855346679688
2023-02-01,102.11527252197266,148.2473602294922
2023-02-02,98.92028045654297,146.2143096923828
2023-02-03,99.60554504394531,146.59495544433594
2023-02-06,99.43646240234375,146.7593536376953
2023-02-07,102.27546691894531,150.60911560058594
2023-02-08,101.38549041748047,147.07080078125
2023-02-09,101.76818084716797,145.72119140625
2023-02-10,106.05784606933594,148.77508544921875
2023-02-13,105.64530181884766,147.94454956054688
2023-02-14,104.40770721435547,149.077880859375
2023-02-15,104.09380340576172,147.5068817138672
2023-02-16,103.78888702392578,145.37734985351562
2023-02-17,99.79804992675781,142.130615234375
2023-02-21,99.69938659667969,140.51600646972656
2023-02-22,98.40797424316406,139.94869995117188
2023-02-23,99.31375122070312,141.32765197753906
2023-02-24,99.32274627685547,141.74661254882812
2023-02-27,99.14336395263672,142.1044464111328
2023-02-28,98.56940460205078,140.31527709960938
2023-03-01,99.44828796386719,141.43240356445312
2023-03-02,99.90565490722656,141.8774871826172
2023-03-03,101.170166015625,143.97218322753906
2023-03-06,102.06697845458984,145.02821350097656
2023-03-07,100.093994140625,143.1605224609375
2023-03-08,98.63218688964844,142.25282287597656
2023-03-09,97.86988067626953,140.0883026123047
2023-03-10,96.6591796875,139.35519409179688
2023-03-13,95.547119140625,138.51736450195312
2023-03-14,95.9058609008789,140.30653381347656
2023-03-15,91.13477325439453,134.23204040527344
2023-03-16,90.60565948486328,134.6597137451172
2023-03-17,89.5384292602539,132.95777893066406
2023-03-20,91.87911224365234,134.91282653808594
2023-03-21,95.99552917480469,139.041015625
2023-03-22,93.79833221435547,136.21324157714844
2023-03-23,92.74007415771484,134.86044311523438
2023-03-24,92.84770202636719,136.2045440673828
2023-03-27,94.88349151611328,137.59219360351562
2023-03-28,96.06726837158203,139.1981201171875
2023-03-29,97.71741485595703,140.39382934570312
2023-03-30,98.19274139404297,141.72915649414062
2023-03-31,98.34519958496094,142.4011688232422
2023-04-03,104.14761352539062,148.32728576660156
2023-04-04,103.15213775634766,147.53306579589844
2023-04-05,104.91887664794922,148.26620483398438
2023-04-06,103.1790542602539,146.31991577148438
2023-04-10,102.7216796875,146.8784942626953
2023-04-11,103.4480972290039,147.69017028808594
2023-04-12,103.34049987792969,148.21385192871094
2023-04-13,103.82476043701172,150.1949920654297
2023-04-14,104.07586669921875,150.50047302246094
2023-04-17,102.86517333984375,149.17385864257812
2023-04-18,104.87405395507812,148.8247833251953
2023-04-19,104.54222869873047,148.96441650390625
2023-04-20,103.70817565917969,148.2400360107422
2023-04-21,104.04000091552734,147.60289001464844
2023-04-24,106.0040283203125,149.66261291503906
2023-04-25,104.49737548828125,147.4894561767578
2023-04-26,103.53778076171875,144.86236572265625
2023-04-27,104.775390625,145.708984375
2023-04-28,106.12959289550781,147.13157653808594
2023-05-01,102.83826446533203,145.96209716796875
2023-05-02,98.73979949951172,139.6781463623047
2023-05-03,96.79370880126953,136.87655639648438
2023-05-04,95.09871673583984,136.3441925048828
2023-05-05,97.46631622314453,139.82650756835938
2023-05-08,97.8519515991211,139.2766571044922
2023-05-09,97.87884521484375,138.8751983642578
2023-05-10,96.62330627441406,137.10345458984375
2023-05-11,94.87450408935547,136.3441925048828
2023-05-12,94.86553192138672,136.69326782226562
2023-05-15,95.04644012451172,137.19947814941406
2023-05-16,92.7397232055664,133.97894287109375
2023-05-17,94.82030487060547,135.89907836914062
2023-05-18,95.67967224121094,135.73159790039062
2023-05-19,96.12295532226562,136.8067626953125
2023-05-22,94.95600128173828,134.347900390625
2023-05-23,96.24958038330078,138.23451232910156
2023-05-24,97.3260498046875,138.60467529296875
2023-05-25,95.5801773071289,136.21630859375
2023-05-26,94.95600128173828,135.7932891845703
2023-05-30,94.11471557617188,134.94720458984375
2023-05-31,92.43217468261719,132.743896484375
2023-06-01,93.49958801269531,134.10116577148438
2023-06-02,95.67064666748047,137.7145538330078
2023-06-05,95.24546813964844,137.0535430908203
2023-06-06,96.02342987060547,137.3003387451172
2023-06-07,98.1763687133789,140.8608856201172
2023-06-08,97.86882019042969,140.34088134765625
2023-06-09,97.1451416015625,140.00596618652344
2023-06-12,96.26766967773438,138.6575927734375
2023-06-13,96.28575134277344,139.69749450683594
2023-06-14,95.12786102294922,138.44602966308594
2023-06-15,95.78822326660156,139.49481201171875
2023-06-16,95.10073852539062,138.59584045410156
2023-06-20,92.920654296875,135.44076538085938
2023-06-21,93.96094512939453,136.4983367919922
2023-06-22,93.44530487060547,134.524169921875
2023-06-23,92.63117218017578,133.3872833251953
2023-06-26,94.34086608886719,135.73159790039062
2023-06-27,94.57608032226562,135.30853271484375
2023-06-28,95.34497833251953,136.53359985351562
2023-06-29,96.52095794677734,137.69692993164062
2023-06-30,97.01848602294922,138.67520141601562
2023-07-03,97.20845794677734,138.55181884765625
2023-07-05,96.7109375,137.7586212158203
2023-07-06,93.1015625,134.73573303222656
2023-07-07,93.31867980957031,135.91668701171875
2023-07-10,94.70270538330078,136.82443237304688
2023-07-11,95.86060333251953,139.35377502441406
2023-07-12,96.33098602294922,140.69342041015625
2023-07-13,94.5670166015625,138.8162078857422
2023-07-14,91.31045532226562,135.3526153564453
2023-07-17,91.7084732055664,135.22923278808594
2023-07-18,91.29236602783203,135.50247192382812
2023-07-19,91.92559051513672,136.3308868408203
2023-07-20,93.5448226928711,137.83792114257812
2023-07-21,93.97903442382812,139.8561553955078
2023-07-24,95.45352172851562,142.61468505859375
2023-07-25,95.5982666015625,143.26681518554688
2023-07-26,95.06453704833984,142.191650390625
2023-07-27,95.36306762695312,140.71104431152344
2023-07-28,94.2232666015625,140.01478576660156
2023-07-31,97.00944519042969,144.2362823486328
2023-08-01,96.44860076904297,143.0377197265625
2023-08-02,95.24546813964844,140.77273559570312
2023-08-03,96.90088653564453,140.71983337402344
2023-08-04,97.17227172851562,140.40257263183594
2023-08-07,96.97325134277344,140.9137420654297
2023-08-08,97.45272064208984,140.7022247314453
2023-08-09,99.10810852050781,140.8872833251953
2023-08-10,99.61470031738281,141.74217224121094
2023-08-11,101.16156768798828,144.6681365966797
2023-08-14,101.24298095703125,144.56240844726562
2023-08-15,98.64373016357422,140.34088134765625
2023-08-16,96.98385620117188,139.80328369140625
2023-08-17,98.86261749267578,142.1433868408203
2023-08-18,100.35831451416016,143.1666717529297
2023-08-21,99.14533233642578,142.68618774414062
2023-08-22,98.58901977539062,141.51165771484375
2023-08-23,97.72258758544922,141.69851684570312
2023-08-24,96.99298095703125,140.5329132080078
2023-08-25,98.72581481933594,141.5828399658203
2023-08-28,99.55574035644531,142.55271911621094
2023-08-29,100.1485595703125,142.3302764892578
